date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:17:17	75468/75468	---M--	200	added ('OK')	font/woff2	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/fontawesome/webfonts/fa-solid-900.woff2	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/fontawesome/webfonts/fa-solid-900.woff2	(from https://schoolerpindia.com/dependencies/fontawesome/css/all.min.css)
12:17:17	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/fontawesome/webfonts/fa-solid-900d41d.eot?	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/fontawesome/webfonts/fa-solid-900d41dd41d.eot	(from https://schoolerpindia.com/dependencies/fontawesome/css/all.min.css)
12:17:18	98020/98020	---M--	200	added ('OK')	font/woff	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/fontawesome/webfonts/fa-solid-900.woff	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/fontawesome/webfonts/fa-solid-900.woff	(from https://schoolerpindia.com/dependencies/fontawesome/css/all.min.css)
12:17:18	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/fontawesome/webfonts/fa-solid-900.eot	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/fontawesome/webfonts/fa-solid-900.eot	(from https://schoolerpindia.com/dependencies/fontawesome/css/all.min.css)
12:17:19	191832/191832	---M--	200	added ('OK')	font/ttf	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/fontawesome/webfonts/fa-solid-900.ttf	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/fontawesome/webfonts/fa-solid-900.ttf	(from https://schoolerpindia.com/dependencies/fontawesome/css/all.min.css)
12:17:20	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/components-elegant-icons/fonts/ElegantIcons746c.eot?d918s8	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/components-elegant-icons/fonts/ElegantIcons746c746c.eot	(from https://schoolerpindia.com/dependencies/components-elegant-icons/css/elegant-icons.min.css)
12:17:20	63664/63664	---M--	200	added ('OK')	font/woff	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/components-elegant-icons/fonts/ElegantIcons746c.woff?d918s8	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/components-elegant-icons/fonts/ElegantIcons746c746c.woff	(from https://schoolerpindia.com/dependencies/components-elegant-icons/css/elegant-icons.min.css)
12:17:20	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/components-elegant-icons/fonts/ElegantIconsd41d.eot?	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/components-elegant-icons/fonts/ElegantIconsd41dd41d.eot	(from https://schoolerpindia.com/dependencies/components-elegant-icons/css/elegant-icons.min.css)
12:17:21	59388/59388	---M--	200	added ('OK')	font/ttf	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/components-elegant-icons/fonts/ElegantIcons746c.ttf?d918s8	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/components-elegant-icons/fonts/ElegantIcons746c746c.ttf	(from https://schoolerpindia.com/dependencies/components-elegant-icons/css/elegant-icons.min.css)
12:17:21	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/simple-line-icons/fonts/Simple-Line-Iconsb26c.eot?v=2.4.0	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/simple-line-icons/fonts/Simple-Line-Iconsb26cb26c.eot	(from https://schoolerpindia.com/dependencies/simple-line-icons/css/simple-line-icons.css)
12:17:21	30064/30064	---M--	200	added ('OK')	font/woff2	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff2?v=2.4.0	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/simple-line-icons/fonts/Simple-Line-Iconsb26cb26c.woff2	(from https://schoolerpindia.com/dependencies/simple-line-icons/css/simple-line-icons.css)
12:17:21	844037/844037	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/fontawesome/webfonts/fa-solid-900.svg	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/fontawesome/webfonts/fa-solid-900.svg	(from https://schoolerpindia.com/dependencies/fontawesome/css/all.min.css)
12:17:21	279128/279128	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/components-elegant-icons/fonts/ElegantIcons746c.svg?d918s8	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/components-elegant-icons/fonts/ElegantIcons746c746c.svg	(from https://schoolerpindia.com/dependencies/components-elegant-icons/css/elegant-icons.min.css)
12:17:22	54056/54056	---M--	200	added ('OK')	font/ttf	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/simple-line-icons/fonts/Simple-Line-Iconsb26c.ttf?v=2.4.0	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/simple-line-icons/fonts/Simple-Line-Iconsb26cb26c.ttf	(from https://schoolerpindia.com/dependencies/simple-line-icons/css/simple-line-icons.css)
12:17:23	30941/30941	---M--	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2011:51:02%20GMT	https://schoolerpindia.com/assets/css/Flaticon.html	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/assets/css/Flaticon.html	(from https://schoolerpindia.com/assets/css/app-1.css)
12:17:23	81332/81332	---M--	200	added ('OK')	font/woff	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff?v=2.4.0	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/simple-line-icons/fonts/Simple-Line-Iconsb26cb26c.woff	(from https://schoolerpindia.com/dependencies/simple-line-icons/css/simple-line-icons.css)
12:17:23	1906/1906	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2025%20Apr%202020%2006:31:26%20GMT	https://schoolerpindia.com/assets/fonts/Flaticond41d.eot?	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/assets/fonts/Flaticond41dd41d.eot	(from https://schoolerpindia.com/assets/css/app-1.css)
12:17:24	1244/1244	---M--	200	added ('OK')	font/woff	date:Sat,%2025%20Apr%202020%2006:31:26%20GMT	https://schoolerpindia.com/assets/fonts/Flaticon.woff	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/assets/fonts/Flaticon.woff	(from https://schoolerpindia.com/assets/css/app-1.css)
12:17:24	239245/239245	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2020%20Nov%202021%2008:29:26%20GMT	https://schoolerpindia.com/dependencies/simple-line-icons/fonts/Simple-Line-Iconsb26c.svg?v=2.4.0	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/simple-line-icons/fonts/Simple-Line-Iconsb26cb26c.svg	(from https://schoolerpindia.com/dependencies/simple-line-icons/css/simple-line-icons.css)
12:17:24	1728/1728	---M--	200	added ('OK')	font/ttf	date:Sat,%2025%20Apr%202020%2006:31:26%20GMT	https://schoolerpindia.com/assets/fonts/Flaticon.ttf	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/assets/fonts/Flaticon.ttf	(from https://schoolerpindia.com/assets/css/app-1.css)
12:17:24	3142/3142	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2025%20Apr%202020%2006:31:26%20GMT	https://schoolerpindia.com/assets/fonts/Flaticon.svg	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/assets/fonts/Flaticon.svg	(from https://schoolerpindia.com/assets/css/app-1.css)
12:17:25	30941/30941	---M--	200	added ('OK')	text/html	date:Wed,%2001%20Nov%202023%2011:51:02%20GMT	https://schoolerpindia.com/assets/media/blog/quote2.html	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/assets/media/blog/quote2.html	(from https://schoolerpindia.com/assets/css/app-1.css)
12:17:25	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:38%20GMT	https://schoolerpindia.com/dependencies/popper.js/assets/img/fav/favicon-16x16.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/assets/img/fav/favicon-16x16.png	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:26	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:39%20GMT	https://schoolerpindia.com/dependencies/popper.js/assets/img/fav/safari-pinned-tab.svg	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/assets/img/fav/safari-pinned-tab.svg	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:26	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:39%20GMT	https://schoolerpindia.com/dependencies/popper.js/dependencies/bootstrap/css/bootstrap.min.css	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/dependencies/bootstrap/css/bootstrap.min.css	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:26	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:39%20GMT	https://schoolerpindia.com/dependencies/popper.js/fonts/fonts.css	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/fonts/fonts.css	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:27	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:39%20GMT	https://schoolerpindia.com/dependencies/popper.js/dependencies/swiper/css/swiper.min.css	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/dependencies/swiper/css/swiper.min.css	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:27	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:40%20GMT	https://schoolerpindia.com/dependencies/popper.js/dependencies/wow/css/animate.css	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/dependencies/wow/css/animate.css	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:27	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:40%20GMT	https://schoolerpindia.com/dependencies/popper.js/dependencies/magnific-popup/css/magnific-popup.css	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/dependencies/magnific-popup/css/magnific-popup.css	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:27	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:40%20GMT	https://schoolerpindia.com/dependencies/popper.js/dependencies/components-elegant-icons/css/elegant-icons.min.css	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/dependencies/components-elegant-icons/css/elegant-icons.min.css	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:28	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:40%20GMT	https://schoolerpindia.com/dependencies/popper.js/assets/css/app-1.css	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/assets/css/app-1.css	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:31	145421/145421	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f18b53-2380d%22	https://notix.io/ent/current/enot.min.js	C:/Users/hs831/OneDrive/Desktop/rfid%20card/notix.io/ent/current/enot.min.js	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:31	52916/52916	---MC-	200	added ('OK')	text/javascript	date:Tue,%2012%20Dec%202023%2018:09:08%20GMT	https://www.google-analytics.com/analytics.js	C:/Users/hs831/OneDrive/Desktop/rfid%20card/www.google-analytics.com/analytics.js	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:32	228811/228811	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2014%20Jul%202024%2006:47:29%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Users/hs831/OneDrive/Desktop/rfid%20card/connect.facebook.net/en_US/fbevents.js	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:32	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:45%20GMT	https://schoolerpindia.com/dependencies/popper.js/diwali.jpg	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/diwali.jpg	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:32	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:45%20GMT	https://schoolerpindia.com/dependencies/popper.js/index.php	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/index.php	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:32	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:45%20GMT	https://schoolerpindia.com/dependencies/popper.js/feature&pricing.php	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/feature&pricing.php	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:33	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:45%20GMT	https://schoolerpindia.com/dependencies/popper.js/ecommerce-website-app.php	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/ecommerce-website-app.php	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:33	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:46%20GMT	https://schoolerpindia.com/dependencies/popper.js/client.php	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/client.php	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:33	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:46%20GMT	https://schoolerpindia.com/dependencies/popper.js/Garment-Shop-Software.php	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/Garment-Shop-Software.php	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:33	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:46%20GMT	https://schoolerpindia.com/dependencies/popper.js/Womens-Apparel-software.php	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/Womens-Apparel-software.php	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:33	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:46%20GMT	https://schoolerpindia.com/dependencies/popper.js/Mens-Apparel-software.php	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/Mens-Apparel-software.php	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:34	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:47%20GMT	https://schoolerpindia.com/dependencies/popper.js/Cloth-Shop-Software.php	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/Cloth-Shop-Software.php	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:34	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:47%20GMT	https://schoolerpindia.com/dependencies/popper.js/Saree-Shop-Billing-Software.php	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/Saree-Shop-Billing-Software.php	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:34	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:47%20GMT	https://schoolerpindia.com/dependencies/popper.js/Apparel-Management-Software.php	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/Apparel-Management-Software.php	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:34	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:47%20GMT	https://schoolerpindia.com/dependencies/popper.js/GST-Billing-Software.php	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/GST-Billing-Software.php	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:35	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:47%20GMT	https://schoolerpindia.com/dependencies/popper.js/Boutique-Management-Software.php	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/Boutique-Management-Software.php	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:35	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:48%20GMT	https://schoolerpindia.com/dependencies/popper.js/demo-video-english.php	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/demo-video-english.php	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:35	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:48%20GMT	https://schoolerpindia.com/dependencies/popper.js/client-reviews.php	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/client-reviews.php	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:36	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:48%20GMT	https://schoolerpindia.com/dependencies/popper.js/blog.php	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/blog.php	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:36	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:49%20GMT	https://schoolerpindia.com/dependencies/popper.js/contactus.php	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/contactus.php	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:36	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:49%20GMT	https://schoolerpindia.com/dependencies/popper.js/landing-page	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/landing-page	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:36	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:49%20GMT	https://schoolerpindia.com/dependencies/popper.js/calling-icon.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/calling-icon.png	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:50%20GMT	https://schoolerpindia.com/dependencies/popper.js/media/background/error.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/media/background/error.png	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:50%20GMT	https://schoolerpindia.com/dependencies/popper.js/media/background/footer1349.png	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/media/background/footer1349.png	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:50%20GMT	https://schoolerpindia.com/dependencies/popper.js/whatsapp.svg	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/whatsapp.svg	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:37	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:50%20GMT	https://schoolerpindia.com/dependencies/popper.js/privacy-policy.php	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/privacy-policy.php	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:38	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:51%20GMT	https://schoolerpindia.com/dependencies/popper.js/terms&conditions.php	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/terms&conditions.php	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:38	16/16	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:51%20GMT	https://schoolerpindia.com/dependencies/popper.js/refunds.php	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/refunds.php	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:51%20GMT	https://schoolerpindia.com/dependencies/popper.js/dependencies/popper/popper.min.js	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/dependencies/popper/popper.min.js	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:51%20GMT	https://schoolerpindia.com/dependencies/popper.js/dependencies/jquery/jquery.min.js	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/dependencies/jquery/jquery.min.js	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:51%20GMT	https://schoolerpindia.com/dependencies/popper.js/dependencies/bootstrap/js/bootstrap.min.js	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/dependencies/bootstrap/js/bootstrap.min.js	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:52%20GMT	https://schoolerpindia.com/dependencies/popper.js/dependencies/swiper/js/swiper.min.js	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/dependencies/swiper/js/swiper.min.js	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:52%20GMT	https://schoolerpindia.com/dependencies/popper.js/assets/js/app1.js	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/assets/js/app1.js	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:52%20GMT	https://schoolerpindia.com/dependencies/popper.js/dependencies/jquery.appear/jquery.appear.js	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/dependencies/jquery.appear/jquery.appear.js	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:52%20GMT	https://schoolerpindia.com/dependencies/popper.js/dependencies/wow/js/wow.min.js	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/dependencies/wow/js/wow.min.js	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:40	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:53%20GMT	https://schoolerpindia.com/dependencies/popper.js/dependencies/countUp.js/countUp.min.js	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/dependencies/countUp.js/countUp.min.js	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:40	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:53%20GMT	https://schoolerpindia.com/dependencies/popper.js/dependencies/isotope-layout/isotope.pkgd.min.js	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/dependencies/isotope-layout/isotope.pkgd.min.js	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:40	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:53%20GMT	https://schoolerpindia.com/dependencies/popper.js/dependencies/imagesloaded/imagesloaded.pkgd.min.js	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/dependencies/imagesloaded/imagesloaded.pkgd.min.js	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:53%20GMT	https://schoolerpindia.com/dependencies/popper.js/dependencies/jquery.parallax-scroll/js/jquery.parallax-scroll.js	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/dependencies/jquery.parallax-scroll/js/jquery.parallax-scroll.js	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
12:17:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2014%20Jul%202024%2006:47:54%20GMT	https://schoolerpindia.com/dependencies/popper.js/dependencies/magnific-popup/js/jquery.magnific-popup.min.js	C:/Users/hs831/OneDrive/Desktop/rfid%20card/schoolerpindia.com/dependencies/popper.js/dependencies/magnific-popup/js/jquery.magnific-popup.min.js	(from https://schoolerpindia.com/dependencies/popper.js/popper.min.html)
